State,County,Composite Score,heater_z Slope,cooler_z Slope,precip_z Slope,temp_a_z Slope,temp_max_z Slope,temp_min_z Slope
Minnesota,Stearns,59.75,-0.0000258256,0.0000190648,-0.0000089176,0.0000228385,0.0000134394,0.0000311874
Minnesota,Steele,61.45,-0.0000288311,0.0000193363,-0.0000132251,0.0000279968,0.0000187978,0.0000357163
Minnesota,Stevens,74.34,-0.0000292181,0.0000186744,-0.0000184192,0.0000251002,0.0000184831,0.0000293310
Minnesota,Swift,72.92,-0.0000309960,0.0000217021,-0.0000235789,0.0000279192,0.0000199189,0.0000342573
Minnesota,Todd,73.73,-0.0000253067,0.0000195129,-0.0000088059,0.0000215617,0.0000207453,0.0000192295
Minnesota,Traverse,80.55,-0.0000329164,0.0000234970,-0.0000249574,0.0000283519,0.0000269418,0.0000259993
Minnesota,Wabasha,52.21,-0.0000214076,0.0000119998,0.0000003733,0.0000215001,0.0000151127,0.0000268350
Minnesota,Wadena,85.21,-0.0000231266,0.0000209076,-0.0000166814,0.0000193622,0.0000212289,0.0000139310
Minnesota,Waseca,58.86,-0.0000267571,0.0000198138,-0.0000128620,0.0000260660,0.0000149711,0.0000355437
Minnesota,Washington,65.59,-0.0000154901,0.0000154909,-0.0000172221,0.0000157104,0.0000077049,0.0000235424
Minnesota,Watonwan,62.21,-0.0000329334,0.0000257995,0.0000027896,0.0000311741,0.0000226112,0.0000377885
Minnesota,Wilkin,71.27,-0.0000369404,0.0000270723,-0.0000128536,0.0000297755,0.0000318847,0.0000229307
Minnesota,Winona,43.94,-0.0000051941,-0.0000011937,-0.0000006191,0.0000080224,0.0000060697,0.0000092845
Minnesota,Wright,75.75,-0.0000322161,0.0000259527,-0.0000110688,0.0000288125,0.0000240230,0.0000308697
Minnesota,Yellow Medicine,53.95,-0.0000262436,0.0000220316,-0.0000054587,0.0000252948,0.0000133440,0.0000365412
